figure_id,visual_element_id,evidence_role,source_file,source_record_ids,source_field,aggregation_rule,denominator,missingness_handling,notes
FigWP9_01,Li2023_GCSMLReview::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2023_GCSMLReview,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Bashir2024_ComprehensiveStorageReview::uncertainty_calibration,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,uncertainty_calibration,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Bashir2024_ComprehensiveStorageReview::transfer_testing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,transfer_testing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,Bashir2024_ComprehensiveStorageReview::field_validation,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,field_validation,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Bashir2024_ComprehensiveStorageReview::mrv_auditability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,mrv_auditability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Bashir2024_ComprehensiveStorageReview::open_traceability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Bashir2024_ComprehensiveStorageReview::missingness_aware_coding,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Bashir2024_ComprehensiveStorageReview::minimum_validation_packages,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,PRESENT_SYNTHESIS::search_transparency,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,PRESENT_SYNTHESIS::corpus_verification,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,corpus_verification,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::decision_framing,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,decision_framing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::method_evolution,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,method_evolution,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::physical_diagnostics,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,physical_diagnostics,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::uncertainty_calibration,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,uncertainty_calibration,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::transfer_testing,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,transfer_testing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::field_validation,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,field_validation,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::mrv_auditability,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,mrv_auditability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::open_traceability,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::missingness_aware_coding,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,PRESENT_SYNTHESIS::minimum_validation_packages,author synthesis; not a competing-review observation,"author synthesis from WP9.1, WP9.3, WP9.4 and WP5 outputs",PRESENT_SYNTHESIS,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_02,F1_unconstrained_data_driven::Data demand,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F1_unconstrained_data_driven,typical_data_demand,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Labelled cases
with split provenance"
FigWP9_02,F1_unconstrained_data_driven::Physical diagnostic,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F1_unconstrained_data_driven,minimum_physical_diagnostic,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Decision variable:
mass, plume, pressure"
FigWP9_02,F1_unconstrained_data_driven::Transfer test,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F1_unconstrained_data_driven,minimum_transfer_test,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Held-out geology,
sensor or schedule"
FigWP9_02,F1_unconstrained_data_driven::Uncertainty,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F1_unconstrained_data_driven,uncertainty_obligation,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Reliability near
decision thresholds"
FigWP9_02,F1_unconstrained_data_driven::Monitoring link,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F1_unconstrained_data_driven,monitoring_compatibility,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Observation and
sensor physics"
FigWP9_02,F1_unconstrained_data_driven::Decision evidence,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F1_unconstrained_data_driven,minimum_decision_evidence,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Threshold, rank
or alarm cost"
FigWP9_02,F2_physics_guided_informed::Data demand,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F2_physics_guided_informed,typical_data_demand,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"States, equations
and valid regimes"
FigWP9_02,F2_physics_guided_informed::Physical diagnostic,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F2_physics_guided_informed,minimum_physical_diagnostic,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Held-out residuals
and coupling checks"
FigWP9_02,F2_physics_guided_informed::Transfer test,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F2_physics_guided_informed,minimum_transfer_test,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Boundary and
constitutive shifts"
FigWP9_02,F2_physics_guided_informed::Uncertainty,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F2_physics_guided_informed,uncertainty_obligation,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Parameters, physics
and discrepancy"
FigWP9_02,F2_physics_guided_informed::Monitoring link,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F2_physics_guided_informed,monitoring_compatibility,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"State-to-sensor
relationship"
FigWP9_02,F2_physics_guided_informed::Decision evidence,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F2_physics_guided_informed,minimum_decision_evidence,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Protected physical
limit or action"
FigWP9_02,F3_neural_operator_multifidelity::Data demand,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F3_neural_operator_multifidelity,typical_data_demand,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Broad simulator
ensembles"
FigWP9_02,F3_neural_operator_multifidelity::Physical diagnostic,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F3_neural_operator_multifidelity,minimum_physical_diagnostic,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Mass, plume edge
and pressure limits"
FigWP9_02,F3_neural_operator_multifidelity::Transfer test,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F3_neural_operator_multifidelity,minimum_transfer_test,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Grid, geology,
schedule and fidelity"
FigWP9_02,F3_neural_operator_multifidelity::Uncertainty,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F3_neural_operator_multifidelity,uncertainty_obligation,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Emulator discrepancy
propagated downstream"
FigWP9_02,F3_neural_operator_multifidelity::Monitoring link,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F3_neural_operator_multifidelity,monitoring_compatibility,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Observation operator
and model update"
FigWP9_02,F3_neural_operator_multifidelity::Decision evidence,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F3_neural_operator_multifidelity,minimum_decision_evidence,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Reference-simulator
decision comparison"
FigWP9_02,F4_graph_connectivity_fault::Data demand,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F4_graph_connectivity_fault,typical_data_demand,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Topology and
edge properties"
FigWP9_02,F4_graph_connectivity_fault::Physical diagnostic,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F4_graph_connectivity_fault,minimum_physical_diagnostic,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Connectivity
perturbation"
FigWP9_02,F4_graph_connectivity_fault::Transfer test,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F4_graph_connectivity_fault,minimum_transfer_test,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Unseen graph or
fault topology"
FigWP9_02,F4_graph_connectivity_fault::Uncertainty,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F4_graph_connectivity_fault,uncertainty_obligation,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Graph structure
and edge values"
FigWP9_02,F4_graph_connectivity_fault::Monitoring link,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F4_graph_connectivity_fault,monitoring_compatibility,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Node or edge
state updates"
FigWP9_02,F4_graph_connectivity_fault::Decision evidence,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F4_graph_connectivity_fault,minimum_decision_evidence,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Fault-sensitive
monitoring or action"
FigWP9_02,F5_probabilistic_generative_inversion::Data demand,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F5_probabilistic_generative_inversion,typical_data_demand,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Prior ensemble and
observation model"
FigWP9_02,F5_probabilistic_generative_inversion::Physical diagnostic,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F5_probabilistic_generative_inversion,minimum_physical_diagnostic,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Posterior predictive
checks"
FigWP9_02,F5_probabilistic_generative_inversion::Transfer test,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F5_probabilistic_generative_inversion,minimum_transfer_test,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Prior, noise, sensor
or geology shift"
FigWP9_02,F5_probabilistic_generative_inversion::Uncertainty,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F5_probabilistic_generative_inversion,uncertainty_obligation,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Calibration, priors
and discrepancy"
FigWP9_02,F5_probabilistic_generative_inversion::Monitoring link,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F5_probabilistic_generative_inversion,monitoring_compatibility,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Assimilation timing
and observation physics"
FigWP9_02,F5_probabilistic_generative_inversion::Decision evidence,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F5_probabilistic_generative_inversion,minimum_decision_evidence,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Posterior changes a
named decision"
FigWP9_02,F6_control_reinforcement_learning::Data demand,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F6_control_reinforcement_learning,typical_data_demand,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Validated environment
and constraints"
FigWP9_02,F6_control_reinforcement_learning::Physical diagnostic,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F6_control_reinforcement_learning,minimum_physical_diagnostic,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Independent high-
fidelity resimulation"
FigWP9_02,F6_control_reinforcement_learning::Transfer test,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F6_control_reinforcement_learning,minimum_transfer_test,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Disturbance, failure
and boundary stress"
FigWP9_02,F6_control_reinforcement_learning::Uncertainty,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F6_control_reinforcement_learning,uncertainty_obligation,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Risk-sensitive
policy evaluation"
FigWP9_02,F6_control_reinforcement_learning::Monitoring link,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F6_control_reinforcement_learning,monitoring_compatibility,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Delayed, noisy or
missing states"
FigWP9_02,F6_control_reinforcement_learning::Decision evidence,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F6_control_reinforcement_learning,minimum_decision_evidence,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Constraint violations
and safe fallback"
FigWP9_02,F7_digital_twin_monitoring_updated::Data demand,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F7_digital_twin_monitoring_updated,typical_data_demand,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Versioned models and
monitoring streams"
FigWP9_02,F7_digital_twin_monitoring_updated::Physical diagnostic,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F7_digital_twin_monitoring_updated,minimum_physical_diagnostic,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Post-update physical
checks"
FigWP9_02,F7_digital_twin_monitoring_updated::Transfer test,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F7_digital_twin_monitoring_updated,minimum_transfer_test,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Sensor, phase and
site changes"
FigWP9_02,F7_digital_twin_monitoring_updated::Uncertainty,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F7_digital_twin_monitoring_updated,uncertainty_obligation,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Before and after
each update"
FigWP9_02,F7_digital_twin_monitoring_updated::Monitoring link,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F7_digital_twin_monitoring_updated,monitoring_compatibility,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Observation changes
state or decision"
FigWP9_02,F7_digital_twin_monitoring_updated::Decision evidence,author synthesis grounded in verified primary ML evidence and WP9.3 boundaries,evidence/WP9_4_METHOD_FAMILY_EVIDENCE_OBLIGATIONS.csv,F7_digital_twin_monitoring_updated,minimum_decision_evidence,concise figure phrase derived from the full evidence-obligation statement,N=57 descriptive primary-family crosswalk,no missing evidence value is converted to zero; this figure does not score papers,"Versioned update,
decision and audit"
FigWP9_03,deep saline aquifers,locked-corpus coverage audit; not a maturity or prevalence estimate,evidence/WP9_2_METHOD_CONTEXT_COVERAGE_MATRIX.csv,ESR_Kanakaki2025_045; ESR_RefNone_173; ESR_Hassani2024_118; ESR_Tariq2023_174; ESR_Zhang2025_178,current_verified_count; coverage_status; key_limitation; wp9_action,direct context-audit row; reliable exact-match counts shown only where available,locked N=70 corpus screened; main quantitative universe remains N=57,not_reliably_stratified is displayed as NR and is not converted to zero,moderate
FigWP9_03,depleted oil and gas reservoirs,locked-corpus coverage audit; not a maturity or prevalence estimate,evidence/WP9_2_METHOD_CONTEXT_COVERAGE_MATRIX.csv,not reliably stratified,current_verified_count; coverage_status; key_limitation; wp9_action,direct context-audit row; reliable exact-match counts shown only where available,locked N=70 corpus screened; main quantitative universe remains N=57,not_reliably_stratified is displayed as NR and is not converted to zero,not_reliably_stratified
FigWP9_03,offshore and regional screening,locked-corpus coverage audit; not a maturity or prevalence estimate,evidence/WP9_2_METHOD_CONTEXT_COVERAGE_MATRIX.csv,Nassabeh2024_OffshoreSite,current_verified_count; coverage_status; key_limitation; wp9_action,direct context-audit row; reliable exact-match counts shown only where available,locked N=70 corpus screened; main quantitative universe remains N=57,not_reliably_stratified is displayed as NR and is not converted to zero,thin
FigWP9_03,faulted reservoirs,locked-corpus coverage audit; not a maturity or prevalence estimate,evidence/WP9_2_METHOD_CONTEXT_COVERAGE_MATRIX.csv,Tang2024_GNNFaulted,current_verified_count; coverage_status; key_limitation; wp9_action,direct context-audit row; reliable exact-match counts shown only where available,locked N=70 corpus screened; main quantitative universe remains N=57,not_reliably_stratified is displayed as NR and is not converted to zero,thin
FigWP9_03,EOR-storage hybrids,locked-corpus coverage audit; not a maturity or prevalence estimate,evidence/WP9_2_METHOD_CONTEXT_COVERAGE_MATRIX.csv,not reliably stratified,current_verified_count; coverage_status; key_limitation; wp9_action,direct context-audit row; reliable exact-match counts shown only where available,locked N=70 corpus screened; main quantitative universe remains N=57,not_reliably_stratified is displayed as NR and is not converted to zero,not_reliably_stratified
FigWP9_03,field projects and controlled experimental benchmarks,locked-corpus coverage audit; not a maturity or prevalence estimate,evidence/WP9_2_METHOD_CONTEXT_COVERAGE_MATRIX.csv,not reliably stratified,current_verified_count; coverage_status; key_limitation; wp9_action,direct context-audit row; reliable exact-match counts shown only where available,locked N=70 corpus screened; main quantitative universe remains N=57,not_reliably_stratified is displayed as NR and is not converted to zero,not_reliably_stratified
