record_id,title,authors,year,venue,doi_or_url,record_class,current_status,full_text_verified,full_text_source,full_text_version,main_quantitative_inclusion,status_or_exclusion_reason,evidence_page_or_section_note,source_inventory,application_group,notes
ESR_Hesse2006_179,Scaling Analysis of the Migration of CO2 in Saline Aquifers,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,plume/saturation surrogate,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_MacMinn2011_175,CO2 migration in saline aquifers: Regimes in migration with dissolution,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,plume/saturation surrogate,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Shabani2022_307,"Effects of Hydrogeological Heterogeneity on CO2 Migration and Mineral Trapping: 3D Reactive Transport Modeling of Geological CO2 Storage in the Mt. Simon Sandstone, Indiana, USA",,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,plume/saturation surrogate,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_TROJER2011_172,CO2 migration in saline aquifers,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,plume/saturation surrogate,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Yang2013_151,Upscaling of the constitutive relationships for CO2 migration in multimodal heterogeneous formations,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,plume/saturation surrogate,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Carman2014_380,"Update on Soil CO2 Flux Monitoring at the Illinois Basin - Decatur Project, USA",,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Caspari2015_366,Feasibility of CO2 plume detection using 4D seismic: CO2CRC Otway Project case study - Part 1: Rock-physics modeling,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Chadwick2010_222,Measurement and monitoring technologies for verification of carbon dioxide (CO2) storage in underground reservoirs,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Fornel2013_341,To A Dynamic Update Of The Sleipner CO2 Storage Geological Model Using 4d Seismic Data,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Meckel2009_369,"Results From Continuous Downhole Monitoring PDG at a Field-Scale CO2 Demonstration Project, Cranfield, MS",,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Osdal2014_218,Snøhvit CO2 Monitoring Using Well Pressure Measurement and 4D Seismic,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Park2026_101,Time-lapse seismic monitoring using 3D acoustic anisotropic full-waveform inversion: An application to the Sleipner CO2 storage site,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
ESR_Pevzner2015_360,Feasibility of CO2 plume detection using 4D seismic: CO2CRC Otway Project case study - Part 2: Detectability analysis,,,,,background_non_primary_anchor,context_only,no,Full text verified from an author-held or repository copy,background_anchor_pending_full_text,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",not reported,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,Demoted by legal blocker replacement pass V1; legal full text still optional for background use.
Twerda2018_LowPressureDepleted,CO2 Injection in Low Pressure Depleted Reservoirs,A. Twerda; S. Belfroid; F. Neele,2018,Fifth CO2 Geological Storage Workshop,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field/storage operation background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
MacMinn2011_SalineMigration,CO2 migration in saline aquifers,Christopher W. MacMinn; Michael L. Szulczewski; Ruben Juanes,2011,Journal of Fluid Mechanics,https://doi.org/10.1017/jfm.2011.379,background_non_primary_anchor,context_only,yes,https://doi.org/10.1017/jfm.2011.379,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,migration physics background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
MacMinn2011_DissolutionRegimes,CO2 migration in saline aquifers: Regimes in migration with dissolution,Christopher W. MacMinn; Michael L. Szulczewski; Ruben Juanes,2011,Energy Procedia,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,migration physics background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
ESR_Chiquet2007_203,CO2/water interfacial tensions under pressure and temperature conditions of CO2 geological storage,P. Chiquet; D. Broseta; S. Thibeau,2007,Energy Conversion and Management,https://doi.org/10.1016/j.enconman.2007.01.011,background_non_primary_anchor,context_only,yes,https://doi.org/10.1016/j.enconman.2007.01.011,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,capillary/seal physics background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
Shabani2022_MtSimonReactiveTransport,"Effects of Hydrogeological Heterogeneity on CO2 Migration and Mineral Trapping: 3D Reactive Transport Modeling of Geological CO2 Storage in the Mt. Simon Sandstone, Indiana, USA",S. Shabani; coauthors not fully extracted,2022,not reported,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,reactive transport background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
Caspari2015_OtwayRockPhysics,Feasibility of CO2 plume detection using 4D seismic: CO2CRC Otway Project case study - Part 1: Rock-physics modeling,E. Caspari; coauthors not fully extracted,2015,International Journal of Greenhouse Gas Control,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field monitoring anchor,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
Pevzner2015_OtwayDetectability,Feasibility of CO2 plume detection using 4D seismic: CO2CRC Otway Project case study - Part 2: Detectability analysis,R. Pevzner; coauthors not fully extracted,2015,International Journal of Greenhouse Gas Control,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field monitoring anchor,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
MonitoringTech_CO2StorageVerification,Measurement and monitoring technologies for verification of carbon dioxide (CO2) storage in underground reservoirs,not fully extracted,not reported,not reported,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring/MRV background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
Meckel2009_CranfieldPDG,"Results From Continuous Downhole Monitoring (PDG) at a Field-Scale CO2 Demonstration Project, Cranfield, MS",T. A. Meckel; S. D. Hovorka,2009,SPE Annual Technical Conference and Exhibition,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field monitoring anchor,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
Hesse2006_SalineMigrationScaling,Scaling Analysis of the Migration of CO2 in Saline Aquifers,M. A. Hesse; H. A. Tchelepi; F. M. Orr Jr.,2006,SPE Annual Technical Conference and Exhibition,https://doi.org/10.2118/102796-MS,background_non_primary_anchor,context_only,yes,https://doi.org/10.2118/102796-MS,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,migration physics background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
ESR_Shokri2024_206,Significance of Multiple CO2 Plume Management and Pressure Interactions during Geological CO2 Storage Operation based on the Canadian Aquistore CCS Project,A. Shokri; coauthors not fully extracted,2024,Geoenergy Science and Engineering,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field operation background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
SleipnerFWI_TimeLapse,Time-lapse seismic monitoring using 3D acoustic anisotropic full-waveform inversion: An application to the Sleipner CO2 storage site,not fully extracted,not reported,preprint or manuscript,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field monitoring anchor,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
Fornel2013_SleipnerDynamicUpdate,Toward a dynamic update of the Sleipner CO2 storage geological model using 4D seismic data,A. Fornel; A. Estublier,2013,Energy Procedia,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field monitoring/history matching anchor,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
IBDP_SoilCO2FluxUpdate,"Update on Soil CO2 Flux Monitoring at the Illinois Basin-Decatur Project, USA",not fully extracted,not reported,not reported,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field monitoring anchor,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
Yang2013_UpscalingConstitutive,Upscaling of the constitutive relationships for CO2 migration in multimodal heterogeneous formations,F. Yang; R. T. Johns; L. W. Lake,2013,International Journal of Greenhouse Gas Control,not reported,background_non_primary_anchor,context_only,yes,Full text verified from an author-held or repository copy,background_or_field_anchor,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",User-supplied local PDF; full-text text extracted for background use only.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,multiphase-flow physics background,Demoted because it lacks explicit machine-learning evidence for geological CO2 storage.
ESR_Popik2020_358,4D surface seismic monitoring the evolution of a small CO2 plume during and after injection: CO2CRC Otway Project study,Sofya Popik; Roman Pevzner; Konstantin Tertyshnikov; Dmitry Popik; Milovan Urosevic; Valeriya Shulakova; Stanislav Glubokovskikh; Boris Gurevich,2020,Exploration Geophysics,https://doi.org/10.1080/08123985.2020.1735934,background_non_primary_anchor,context_only,no,https://doi.org/10.1080/08123985.2020.1735934,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Roach2015_400,Assessment of 4D seismic repeatability and CO2 detection limits using a sparse permanent land array at the Aquistore CO2 storage site,Lisa A. N. Roach; Donald J. White; Brian Roberts,2015,Geophysics,https://doi.org/10.1190/geo2014-0201.1,background_non_primary_anchor,context_only,no,https://doi.org/10.1190/geo2014-0201.1,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_White2014_391,"Initial Results from Seismic Monitoring at the Aquistore CO2 Storage Site, Saskatchewan, Canada",D.J. White; L.A.N. Roach; B. Roberts; T.M. Daley,2014,Energy Procedia,https://doi.org/10.1016/j.egypro.2014.11.477,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.egypro.2014.11.477,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_White2015_401,Time-lapse seismic performance of a sparse permanent array: Experience from the Aquistore CO2 storage site,Don J. White; Lisa A. N. Roach; Brian Roberts,2015,Geophysics,https://doi.org/10.1190/geo2014-0239.1,background_non_primary_anchor,context_only,no,https://doi.org/10.1190/geo2014-0239.1,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,monitoring design/MRV,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Alfi2016_220,"Integration of reservoir simulation, history matching, and 4D seismic for CO2-EOR and storage at Cranfield, Mississippi, USA",Masoud Alfi; Seyyed A. Hosseini,2016,Fuel,https://doi.org/10.1016/j.fuel.2016.02.032,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.fuel.2016.02.032,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,Bayesian history matching,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Strandli2014_383,CO2 Plume Tracking and History Matching Using Multilevel Pressure Monitoring at the Illinois Basin - Decatur Project,Christin W. Strandli; Edward Mehnert; Sally M. Benson,2014,Energy Procedia,https://doi.org/10.1016/j.egypro.2014.11.483,background_non_primary_anchor,context_only,yes,https://doi.org/10.1016/j.egypro.2014.11.483,journal_article,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Abstract and results connect multilevel pressure monitoring to plume tracking and history matching at the Illinois Basin-Decatur Project.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field monitoring anchor,WP2 full-text verified background anchor; excluded from primary ML-CGS counts.
IEAGHG2020_MonitoringModeling,Monitoring and Modelling of CO2 Storage,IEAGHG; Gupta and contributors,2020,IEAGHG Technical Report 2020-01,https://ieaghg.org/publications/monitoring-and-modelling-of-co2-storage/,background_non_primary_anchor,context_only,no,https://ieaghg.org/publications/monitoring-and-modelling-of-co2-storage/,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,Bayesian history matching,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Anderson2017_373,Gas source attribution techniques for assessing leakage at geologic CO2 storage sites: Evaluating a CO2 and CH4 soil gas anomaly at the Cranfield CO2-EOR site,Jacob S. Anderson; Katherine D. Romanak; Changbing Yang; Jiemin Lu; Susan D. Hovorka; Michael H. Young,2017,Chemical Geology,https://doi.org/10.1016/j.chemgeo.2017.02.024,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.chemgeo.2017.02.024,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,leakage detection,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Chadwick2014_338,CO2 storage monitoring: leakage detection and measurement in subsurface volumes from 3D seismic data at Sleipner,R. Andrew Chadwick; Benjamin P. Marchant; Gareth A. Williams,2014,Energy Procedia,https://doi.org/10.1016/j.egypro.2014.11.458,background_non_primary_anchor,context_only,yes,https://doi.org/10.1016/j.egypro.2014.11.458,journal_article,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.","Abstract and discussion report a lower detection threshold of roughly 3000 m3 pore volume, corresponding to about 2100 t CO2 for the assumed conditions.",evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,field monitoring anchor,WP2 full-text verified background anchor; excluded from primary ML-CGS counts.
ESR_Do2022_277,Tracing CO2 leakage and migration using the hydrogeochemical tracers during a controlled CO2 release field test,Hyun-Kwon Do; Soonyoung Yu; Yon-Gyung Ryuh; YeoJin Ju; Hyun-Ji Kang; Seung-Wook Ha; Seong-Taek Yun,2022,Applied Geochemistry,https://doi.org/10.1016/j.apgeochem.2022.105390,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.apgeochem.2022.105390,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,leakage detection,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Humez2014_278,CO2-water-mineral reactions during CO2 leakage: Geochemical and isotopic monitoring of a CO2 injection field test,Pauline Humez; Philippe Négrel; Vincent Lagneau; Julie Lions; Wolfram Kloppmann; Frédérick Gal; Romain Millot; Catherine Guerrot; et al.,2014,Chemical Geology,https://doi.org/10.1016/j.chemgeo.2014.01.001,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.chemgeo.2014.01.001,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,leakage detection,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Lewicki2009_271,Detection of CO2 leakage by eddy covariance during the ZERT project’s CO2 release experiments,Jennifer L. Lewicki; George E. Hilley; Marc L. Fischer; Lehua Pana; Curtis M. Oldenburg; Laura Dobeck; Lee Spangler,2009,Energy Procedia,https://doi.org/10.1016/j.egypro.2009.01.299,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.egypro.2009.01.299,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,leakage detection,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Meckel2013_370,"Assessing sensitivity to well leakage from three years of continuous reservoir pressure monitoring during CO2 injection at Cranfield, MS, USA",T.A. Meckel; M. Zeidouni; S.D. Hovorka; S.A. Hosseini,2013,International Journal of Greenhouse Gas Control,https://doi.org/10.1016/j.ijggc.2013.01.019,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.ijggc.2013.01.019,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,leakage detection,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Pan2011_262,Transient CO2 leakage and injection in wellbore-reservoir systems for geologic carbon sequestration,Lehua Pan; Curtis M. Oldenburg; Karsten Pruess; Yu-Shu Wu,2011,Greenhouse Gases: Science and Technology,https://doi.org/10.1002/ghg.41,background_non_primary_anchor,context_only,yes,https://doi.org/10.1002/ghg.41,journal_article,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Model formulation couples multiphase Darcy flow in the reservoir with a drift-flux wellbore model; results describe transient leakage and injection regimes.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,wellbore leakage mechanism anchor,WP2 full-text verified background anchor; excluded from primary ML-CGS counts.
ESR_Park2012_250,A pressure-monitoring method to warn CO2 leakage in geological storage sites,Yong-Chan Park; Dae-Gee Huh; Chan-Hee Park,2012,Environmental Earth Sciences,https://doi.org/10.1007/s12665-012-1667-2,background_non_primary_anchor,context_only,no,https://doi.org/10.1007/s12665-012-1667-2,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,leakage detection,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Cahill2015_274,Geochemical modeling of a sustained shallow aquifer CO2 leakage field study and implications for leakage and site monitoring,Aaron G Cahill; Rasmus Jakobsen,2015,International Journal of Greenhouse Gas Control,https://doi.org/10.1016/j.ijggc.2015.03.011,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.ijggc.2015.03.011,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,leakage detection,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Jung2015_245,On the detection of leakage pathways in geological CO2 storage systems using pressure monitoring data: Impact of model parameter uncertainties,Yoojin Jung; Quanlin Zhou; Jens T. Birkholzer,2015,Advances in Water Resources,https://doi.org/10.1016/j.advwatres.2015.08.005,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.advwatres.2015.08.005,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,leakage detection,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Issa2017_361,Passive seismic imaging at reservoir depths using ambient seismic noise recorded at the Otway CO2 geological storage research facility,Nader A. Issa; David Lumley; Roman Pevzner,2017,Geophysical Journal International,https://doi.org/10.1093/gji/ggx109,background_non_primary_anchor,context_only,no,https://doi.org/10.1093/gji/ggx109,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,seismic inversion,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Meadows2008_087,Time-lapse seismic modeling and inversion of CO2 saturation for storage and enhanced oil recovery,Mark Meadows,2008,The Leading Edge,https://doi.org/10.1190/1.2907183,background_non_primary_anchor,context_only,no,https://doi.org/10.1190/1.2907183,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,seismic inversion,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
ESR_Goda2013_182,Global Optimization of Injection Well Placement Toward Higher Safety of CO2 Geological Storage,Takashi Goda; Kozo Sato,2013,Energy Procedia,https://doi.org/10.1016/j.egypro.2013.06.366,background_non_primary_anchor,context_only,no,https://doi.org/10.1016/j.egypro.2013.06.366,background_source,no,"Used for geoscience mechanism, field-project, benchmark-design, or review-positioning context; not counted as primary ML-CGS evidence.",Metadata-level background classification; no full-text claim extraction in WP2.,evidence/BACKGROUND_NON_PRIMARY_ANCHORS.csv,injection optimization,WP2 screening closure; background anchor excluded from primary quantitative synthesis.
