paper_id,field,reviewer_value,locked_value,final_value,decision_basis,changed_from_locked,reviewer_evidence,author_evidence,resolution_rationale,reviewer,adjudicator,review_date,adjudication_date,source_workbook,review_batch
Nassabeh2024_OffshoreSite,ood_test_category,confirmed_absent,legacy_explicit_ood_test,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 9–12, random split and cross-validation","PDF pp. 9–12, random split and cross-validation",全文核查后采纳复核者值“confirmed_absent”。随机划分和交叉验证均在同一数据集内，不是 OOD。该页码证据直接满足本字段判据，作者锁定值“legacy_explicit_ood_test”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Nassabeh2024_OffshoreSite,cross_site_test_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 4–12, one regional dataset","PDF pp. 4–12, one regional dataset",全文核查后采纳复核者值“confirmed_absent”。没有另一现场或区域的独立测试。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Nassabeh2024_OffshoreSite,uncertainty_calibration_category,deterministic_or_confirmed_absent,not_reported,deterministic_or_confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 9–14, deterministic models; pp. 13–14, limitations","PDF pp. 9–14, deterministic models; pp. 13–14, limitations",全文核查后采纳复核者值“deterministic_or_confirmed_absent”。论文明确指出缺少不确定性和风险分析，模型为确定性输出。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Nassabeh2024_OffshoreSite,surrogate_error_propagation_category,not_applicable,not_reported,not_applicable,author_adjudicated_disagreement,yes,"PDF pp. 4–14, site-screening classifier","PDF pp. 4–14, site-screening classifier",全文核查后采纳复核者值“not_applicable”。该任务为选址分类而非物理代理，代理误差传播字段不适用。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Nassabeh2024_OffshoreSite,field_evidence_score,1,2,1,author_adjudicated_disagreement,yes,"PDF pp. 4–7, field-facing expert/geospatial data","PDF pp. 4–7, field-facing expert/geospatial data",全文核查后采纳复核者值“1”。属于现场导向的区域筛选数据，但无现场结果验证，计 1 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Nassabeh2024_OffshoreSite,physical_consistency_score,1,1,1,independent_exact_agreement_retained,no,"PDF pp. 4–7, proxy suitability factors",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Nassabeh2024_OffshoreSite,uncertainty_score,0,not_reported,0,author_adjudicated_disagreement,yes,"PDF pp. 13–14, absence of UQ/risk analysis","PDF pp. 13–14, absence of UQ/risk analysis",全文核查后采纳复核者值“0”。无 UQ，计 0 分。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Nassabeh2024_OffshoreSite,transferability_score,0,1,0,author_adjudicated_disagreement,yes,"PDF pp. 9–12, same-dataset validation","PDF pp. 9–12, same-dataset validation",全文核查后采纳复核者值“0”。仅同一数据集验证，计 0 分。该页码证据直接满足本字段判据，作者锁定值“1”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Nassabeh2024_OffshoreSite,decision_readiness_score,2,1,2,author_adjudicated_disagreement,yes,"PDF pp. 9–14, offshore suitability score","PDF pp. 9–14, offshore suitability score",全文核查后采纳复核者值“2”。输出直接形成选址评分，但没有决策不确定性，计 2 分。该页码证据直接满足本字段判据，作者锁定值“1”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 14–16, synthetic DARTS setup and reference case","PDF pp. 14–16, synthetic DARTS setup and reference case",全文核查后采纳复核者值“confirmed_absent”。研究使用合成真值和观测，没有现场比较。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,controlled_release_validation_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 14–16, synthetic observations","PDF pp. 14–16, synthetic observations",全文核查后采纳复核者值“confirmed_absent”。观测来自模拟，不是受控现场释放。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,ood_test_category,legacy_explicit_ood_test,not_reported,legacy_explicit_ood_test,author_adjudicated_disagreement,yes,"PDF pp. 14–16, reference truth outside the prior; pp. 17–24, results","PDF pp. 14–16, reference truth outside the prior; pp. 17–24, results",全文核查后采纳复核者值“legacy_explicit_ood_test”。参考真值明确位于先验范围之外，构成 OOD 地质条件测试。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,cross_site_test_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 14–24, synthetic cases only","PDF pp. 14–24, synthetic cases only",全文核查后采纳复核者值“confirmed_absent”。不同条件均为模拟，不能写成现场跨场地验证。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,uncertainty_calibration_category,calibrated_or_posterior_checked,unclear,calibrated_or_posterior_checked,author_adjudicated_disagreement,yes,"PDF pp. 10–13, ESMDA/RML; pp. 17–24, posterior and truth checks","PDF pp. 10–13, ESMDA/RML; pp. 17–24, posterior and truth checks",全文核查后采纳复核者值“calibrated_or_posterior_checked”。后验预测、测量误差和已知真值均被检查，符合后验预测检查。该页码证据直接满足本字段判据，作者锁定值“unclear”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,surrogate_error_propagation_category,confirmed_absent,unclear,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 17–24, surrogate-assisted DA and final high-fidelity checks","PDF pp. 17–24, surrogate-assisted DA and final high-fidelity checks",全文核查后采纳复核者值“confirmed_absent”。代理用于数据同化，但代理差异没有作为独立误差项传播；最终仅用高保真模拟复核。该页码证据直接满足本字段判据，作者锁定值“unclear”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,field_evidence_score,0,0,0,independent_exact_agreement_retained,no,"PDF pp. 14–16, synthetic truth",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,physical_consistency_score,4,2,4,author_adjudicated_disagreement,yes,"PDF pp. 17–24, posterior predictions and high-fidelity simulator verification","PDF pp. 17–24, posterior predictions and high-fidelity simulator verification",全文核查后采纳复核者值“4”。后验结果由高保真流动模拟复核，且物理诊断完整，计 4 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,uncertainty_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 17–24, posterior checked against truth and measurements","PDF pp. 17–24, posterior checked against truth and measurements",全文核查后采纳复核者值“3”。后验经过真值检查但未进入操作决策，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,transferability_score,3,not_reported,3,author_adjudicated_disagreement,yes,"PDF pp. 14–24, explicit prior–truth mismatch","PDF pp. 14–24, explicit prior–truth mismatch",全文核查后采纳复核者值“3”。明确测试先验外地质条件，计 3 分。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Seabra2024_AIEnhancedDA,decision_readiness_score,2,2,2,independent_exact_agreement_retained,no,"PDF pp. 10–24, history matching and forecast update",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 3–6, synthetic reference and observations","PDF pp. 3–6, synthetic reference and observations",全文核查后采纳复核者值“confirmed_absent”。全部观测和真值由模拟产生，没有现场验证。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,controlled_release_validation_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 3–6, simulated monitoring data","PDF pp. 3–6, simulated monitoring data",全文核查后采纳复核者值“confirmed_absent”。不是实际计划注入或受控释放数据。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,ood_test_category,legacy_explicit_ood_test,not_reported,legacy_explicit_ood_test,author_adjudicated_disagreement,yes,"PDF pp. 3–6, multilayer truth versus single-layer imperfect prior","PDF pp. 3–6, multilayer truth versus single-layer imperfect prior",全文核查后采纳复核者值“legacy_explicit_ood_test”。多层真值与单层不完美先验形成明确结构模型失配，属于 OOD。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,cross_site_test_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 3–6, synthetic settings","PDF pp. 3–6, synthetic settings",全文核查后采纳复核者值“confirmed_absent”。测试仍为合成模型，不是现场跨场地。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,uncertainty_calibration_category,calibrated_or_posterior_checked,unclear,calibrated_or_posterior_checked,author_adjudicated_disagreement,yes,"PDF pp. 9–13, credible intervals and posterior truth comparisons","PDF pp. 9–13, credible intervals and posterior truth comparisons",全文核查后采纳复核者值“calibrated_or_posterior_checked”。可信区间和后验预测同已知真值比较，符合后验检查。该页码证据直接满足本字段判据，作者锁定值“unclear”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,surrogate_error_propagation_category,propagated_into_inference_or_decision,unclear,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 9–13, surrogate-size sensitivity through full DA workflow","PDF pp. 9–13, Sections 5.1–5.2 and Fig. 15",作者用不同训练样本量的代理重复整套数据同化，仅比较结果对代理精度的敏感性；代理差异没有作为似然、观测协方差或后验误差项进入推断。敏感性分析不等于正式误差传播，故确认未传播。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,field_evidence_score,0,0,0,independent_exact_agreement_retained,no,"PDF pp. 3–6, synthetic case",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,physical_consistency_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 9–13, pressure/saturation forecasts and simulator checks","PDF pp. 9–13, pressure/saturation forecasts and simulator checks",全文核查后采纳复核者值“3”。对压力、饱和度和预测响应进行物理模拟比较，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,uncertainty_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 9–13, posterior intervals checked against truth","PDF pp. 9–13, posterior intervals checked against truth",全文核查后采纳复核者值“3”。后验经真值检查，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,transferability_score,3,not_reported,3,author_adjudicated_disagreement,yes,"PDF pp. 3–6 and 9–13, structural model mismatch","PDF pp. 3–6 and 9–13, structural model mismatch",全文核查后采纳复核者值“3”。明确测试结构模型失配，计 3 分。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2022_DLDataAssimilationForecasting,decision_readiness_score,2,2,2,independent_exact_agreement_retained,no,"PDF pp. 9–13, data-assimilation update and forecasting",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 3–4, governing equations and synthetic models","PDF pp. 3–4, governing equations and synthetic models",全文核查后采纳复核者值“confirmed_absent”。研究使用合成断层储层，没有现场观测验证。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,controlled_release_validation_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 3–8, simulated injection cases","PDF pp. 3–8, simulated injection cases",全文核查后采纳复核者值“confirmed_absent”。注入响应由模拟器生成，不是受控现场数据。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,ood_test_category,legacy_explicit_ood_test,legacy_explicit_ood_test,legacy_explicit_ood_test,independent_exact_agreement_retained,no,"PDF pp. 8–13, unseen meshes, wells, permeability and temporal extrapolation",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,cross_site_test_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 8–13, simulated geologies only","PDF pp. 8–13, simulated geologies only",全文核查后采纳复核者值“confirmed_absent”。跨地质测试均为模拟，不能视为现场跨场地。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,uncertainty_calibration_category,deterministic_or_confirmed_absent,not_reported,deterministic_or_confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 14–17, seed-to-seed error spread","PDF pp. 14–17, seed-to-seed error spread",全文核查后采纳复核者值“deterministic_or_confirmed_absent”。只报告不同随机种子的误差离散性，没有覆盖率或校准。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,surrogate_error_propagation_category,not_applicable,not_reported,not_applicable,author_adjudicated_disagreement,yes,"PDF pp. 8–18, forward GNN surrogate","PDF pp. 8–18, forward GNN surrogate",全文核查后采纳复核者值“not_applicable”。仅做前向流动代理，数据同化尚属未来工作，故误差传播不适用。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,field_evidence_score,0,0,0,independent_exact_agreement_retained,no,"PDF pp. 3–8, synthetic faulted reservoirs",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,physical_consistency_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 3–4 and 14–17, physics features and field comparisons","PDF pp. 3–4 and 14–17, physics features and field comparisons",全文核查后采纳复核者值“3”。使用物理图特征并比较压力和羽流空间结果，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,uncertainty_score,1,2,1,author_adjudicated_disagreement,yes,"PDF pp. 14–17, uncalibrated run-to-run spread","PDF pp. 14–17, uncalibrated run-to-run spread",全文核查后采纳复核者值“1”。仅有未校准误差离散性，计 1 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,transferability_score,3,2,3,author_adjudicated_disagreement,yes,"PDF pp. 8–13, multiple explicit OOD conditions","PDF pp. 8–13, multiple explicit OOD conditions",全文核查后采纳复核者值“3”。多种明确 OOD 地质、边界和控制条件，计 3 分。该页码证据直接满足本字段判据，作者锁定值“2”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Tang2024_GNNFaulted,decision_readiness_score,1,1,1,independent_exact_agreement_retained,no,"PDF pp. 14–18, plume forecast; DA future work",,Reviewer and locked coding agreed exactly; the locked value was retained.,Xiaoyang Zhang (XZ),,2026-07-30,,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,field_validation_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 21–23, Sections 4–4.1, two synthetic true models","PDF pp. 21–23, Sections 4–4.1, two synthetic true models",全文核查后采纳复核者值“confirmed_absent”。两组真值及观测均为合成，没有现场数据比较。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,controlled_release_validation_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 21–23, synthetic observations with Gaussian noise","PDF pp. 21–23, synthetic observations with Gaussian noise",全文核查后采纳复核者值“confirmed_absent”。观测由代理预测加高斯噪声生成，不是实际受控释放。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,ood_test_category,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 9–12, surrogate interpolation; pp. 22–23, truths sampled from hyperpriors","PDF pp. 9–12, surrogate interpolation; pp. 22–23, truths sampled from hyperpriors",全文核查后采纳复核者值“confirmed_absent”。真值由超先验抽样且代理执行插值，未明确测试训练分布外条件。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,cross_site_test_state,confirmed_absent,not_reported,confirmed_absent,author_adjudicated_disagreement,yes,"PDF pp. 21–23, one synthetic storage setting","PDF pp. 21–23, one synthetic storage setting",全文核查后采纳复核者值“confirmed_absent”。仅一个合成储存模型，没有另一现场。该页码证据直接满足本字段判据，作者锁定值“not_reported”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
Teng2024_LikelihoodFreeDA,uncertainty_calibration_category,calibrated_or_posterior_checked,unclear,calibrated_or_posterior_checked,author_adjudicated_disagreement,yes,"PDF pp. 23–40, posterior distributions, JS divergence, truth and RS comparisons","PDF pp. 23–40, posterior distributions, JS divergence, truth and RS comparisons",全文核查后采纳复核者值“calibrated_or_posterior_checked”。后验分布同真值、参考拒绝采样和 JS 散度比较，属于充分后验检查。该页码证据直接满足本字段判据，作者锁定值“unclear”未获得更强的全文支持。,Xiaoyang Zhang (XZ),Yangqi Ma (YM),2026-07-30,2026-07-30,outputs\ijggc_v2_remaining31_adjudication_2026-07-30\IJGGC_V2_REMAINING31_ADJUDICATION_WORKBOOK.xlsx,remaining31
